codigo_inep,escola
33113360,CENTRO DE FORMACAO PROFISSIONAL BEZERRA DE ARAUJO
23259876,CENTRO DE INTEGRACAO DE EDUCACAO DE JOVENS E ADULTOS
33178518,CENTRO DE INTEGRACAO OBJETIVO - CIOB
15037622,CENTRO DE SERVICOS EDUCACIONAIS DO PARA
29170567,CENTRO ED PROF JOSE NERY DE MESQUITA
35158379,CENTRO ED PROPEDEUTICO EI ENSINO FUNDAMENTAL MEDIO E EJA
33087407,CENTRO EDUC ANISIO TEIXEIRA
33029318,CENTRO EDUC BARRA MANSA
33061629,CENTRO EDUC BETEL MATRIZ
33071292,CENTRO EDUC CARVALHO DE MENDONCA
33149879,CENTRO EDUC CASSANDRA E MARCELO PAES LTDA
42114063,CENTRO EDUC CRANDON
33150699,CENTRO EDUC DE ITABORAI PEDRO E SANTANA
33100268,CENTRO EDUC DE MAMBUCABA LTDA
33123829,CENTRO EDUC FERNANDES MARQUES
41007808,CENTRO EDUC GLOBAL CEF M
33130086,CENTRO EDUC IARA QUEIROZ DA SILVA
29386462,CENTRO EDUC JOHN FITZGERALD KENNEDY
33092982,CENTRO EDUC JOSE DE ANCHIETA
33115630,CENTRO EDUC LAZARES
33076820,CENTRO EDUC LUIZ DE CAMOES - CASA JD PINOCHIO LTDA
15584240,CENTRO EDUC MONS GIOVANNI BROCCARDO
33079030,CENTRO EDUC NOVO MUNDO
15523403,CENTRO EDUC NSRA DE FATIMA
33126000,CENTRO EDUC OLIVIA LIMA E JD DE INF MIRIM LTDA
28017463,CENTRO EDUC PEQUENO INFANTE LTDA
42145481,CENTRO EDUC PORTO DAS AGUAS LTDA
33028850,CENTRO EDUC PRES WASHINGTON LUIS
28017480,CENTRO EDUC PROF JOSE SEBASTIAO DOS SANTOS
33142645,CENTRO EDUC PROFESSOR ELIAS
41159683,CENTRO EDUC PROFISSIONAL BIOPARK
33090092,CENTRO EDUC RAUL VEIGA
29055334,CENTRO EDUC SAGRADO CORACAO
33105243,CENTRO EDUC SAO JOSE
33042462,CENTRO EDUC SERRA DOS ORGAOS
52092488,CENTRO EDUC SESC CIDADANIA ELIAS BUFAICAL NETO
33104107,CENTRO EDUC SOARES HERDY
33026378,CENTRO EDUC TERRA NOVA DE ARARUAMA LTDA
29608600,CENTRO EDUCACIONAL ADVENTISTA CONQUISTENSE
25226800,CENTRO EDUCACIONAL AGAPE
13104586,CENTRO EDUCACIONAL AJURICABA
13026020,CENTRO EDUCACIONAL AMAZONIA
33473218,CENTRO EDUCACIONAL AMELIA BITTENCOURT LTDA
51043963,CENTRO EDUCACIONAL ANALIA FRANCO
33190879,CENTRO EDUCACIONAL ANTONIELI GOMES
31305120,CENTRO EDUCACIONAL APRENDIZ DE EDUCACAO INFANTIL ENSINO FUNDAMENTAL E ENSINO MEDIO
33174890,CENTRO EDUCACIONAL ARAGAO TORQUATO
35587023,CENTRO EDUCACIONAL ARARAQUARA UNIDADE I
35010311,CENTRO EDUCACIONAL ARARAQUARA UNIDADE II
29387566,CENTRO EDUCACIONAL ATENAS
28042417,CENTRO EDUCACIONAL ATLANTICO
29350395,CENTRO EDUCACIONAL AURELIO SANTOS
26177552,CENTRO EDUCACIONAL BALAO MAGICO
52047180,CENTRO EDUCACIONAL BALAO MAGICO LTDA
33155585,CENTRO EDUCACIONAL BARROSO LEITE
33093881,CENTRO EDUCACIONAL BATISTA
31253065,CENTRO EDUCACIONAL BELDANI
31280879,CENTRO EDUCACIONAL BELIZA CORREA
29398479,CENTRO EDUCACIONAL BITTENCOURT - ESCOLA MENINO JESUS
33118949,CENTRO EDUCACIONAL C C S LTDA
26129680,CENTRO EDUCACIONAL CABENSE
33116709,CENTRO EDUCACIONAL CALIFORNIA
33134634,CENTRO EDUCACIONAL CAMPINHO
15179303,CENTRO EDUCACIONAL CARAJAS
32070845,CENTRO EDUCACIONAL CASTELO
29153930,CENTRO EDUCACIONAL CASTELO DA MONICA
21500720,CENTRO EDUCACIONAL CASTELO DO SABER
31322695,CENTRO EDUCACIONAL CATAGUASES
42112141,CENTRO EDUCACIONAL CATOLICA MACHADO DE ASSIS
31354910,CENTRO EDUCACIONAL CAVE
33225605,CENTRO EDUCACIONAL CECILIA MEIRELES
21599688,CENTRO EDUCACIONAL CEFA EDUCA
33063486,CENTRO EDUCACIONAL CLOTILDE GUIMARAES COL MARIA JOSE IMPERIAL
31333212,CENTRO EDUCACIONAL COLEGIO CERP
15561313,CENTRO EDUCACIONAL COLEGIO MONTE CASTELO
33143145,CENTRO EDUCACIONAL COLUMBIA 2000 LTDA
42070880,CENTRO EDUCACIONAL CONEXAO
32038330,CENTRO EDUCACIONAL CONEXAO
33102899,CENTRO EDUCACIONAL CONSELHEIRO
22144412,CENTRO EDUCACIONAL CONTEXTO
31323951,CENTRO EDUCACIONAL COOPERAR
51092824,CENTRO EDUCACIONAL COOPERATIVO - CEC
33144028,CENTRO EDUCACIONAL CORACAO DE JESUS
33118965,CENTRO EDUCACIONAL CRESCER
33174318,CENTRO EDUCACIONAL CRISTAO CEDUC - FILIAL 1
42139350,CENTRO EDUCACIONAL CUCA FRESCA
33134170,CENTRO EDUCACIONAL DA ASSED
24074667,CENTRO EDUCACIONAL DE APRENDIZAGEM MODERNA
15580580,CENTRO EDUCACIONAL DE BENEVIDES
35809494,CENTRO EDUCACIONAL DE BRODOWSKI
15159329,CENTRO EDUCACIONAL DE E F M MUNDO INTELECTO
32040040,CENTRO EDUCACIONAL DE ENSINO SUDESTE PARTICIPACOES SA - PRIMEIRO MUNDO VITORIA
17021634,CENTRO EDUCACIONAL DE GURUPI
33131236,CENTRO EDUCACIONAL DE ITAIPUACU
50021176,CENTRO EDUCACIONAL DE MUNDO NOVO - MICKEY
35141021,CENTRO EDUCACIONAL DE OLIMPIA UNIDADE I
35150236,CENTRO EDUCACIONAL DE UBATUBA
31376850,CENTRO EDUCACIONAL DESAFIO
52100553,CENTRO EDUCACIONAL DESAFIO EIRELI - ME
52089584,CENTRO EDUCACIONAL DESAFIO I EIRELI
21273332,CENTRO EDUCACIONAL DEUS E AMOR
33105758,CENTRO EDUCACIONAL DI MAGGIO
31291986,CENTRO EDUCACIONAL DIVINOPOLIS-ANGLO
43183778,CENTRO EDUCACIONAL DOM LTDA - ME
35469270,CENTRO EDUCACIONAL DOM PEDRO II
11000880,CENTRO EDUCACIONAL DR GILBERTO MENDES DE AZEVEDO
13090100,CENTRO EDUCACIONAL DRIHELLY BARBOSA
29451604,CENTRO EDUCACIONAL E TRANSPORTE N SENHORA DO CENACULO
31309753,CENTRO EDUCACIONAL EFIGENIA TOBIAS
33078963,CENTRO EDUCACIONAL ELPIDIO DA SILVA
35565672,CENTRO EDUCACIONAL ELZA ZANIN
15172201,CENTRO EDUCACIONAL ESCREVA COM LTDA
33110034,CENTRO EDUCACIONAL ESPACO INTEGRADO
33114692,CENTRO EDUCACIONAL ESTACOES DO ANO
31368520,CENTRO EDUCACIONAL EUROPA
42141451,CENTRO EDUCACIONAL EVOLUCAO
21265283,CENTRO EDUCACIONAL EXITUS
29475708,CENTRO EDUCACIONAL FELICISSIMO LTDA
15209806,CENTRO EDUCACIONAL FONTE DO SABER
31245976,CENTRO EDUCACIONAL FREI SERAFICO
28035488,CENTRO EDUCACIONAL FUTURO FELIZ LTDA
33326207,CENTRO EDUCACIONAL GOMES PEREIRA
52099067,CENTRO EDUCACIONAL HARMONIA LTDA
29459540,CENTRO EDUCACIONAL HILDEBERTO CARDOSO
35119106,CENTRO EDUCACIONAL IEBB EIRELI
53018656,CENTRO EDUCACIONAL IESB
52103560,CENTRO EDUCACIONAL IGOR XAVIER
15167259,CENTRO EDUCACIONAL IKETANI E LIBONATI
52090388,CENTRO EDUCACIONAL IMPACTO LTDA- COLEGIO EXITO
31213845,CENTRO EDUCACIONAL IMPAR
33206007,CENTRO EDUCACIONAL IMPERIAL
13090186,CENTRO EDUCACIONAL IMPERIAL
33206201,CENTRO EDUCACIONAL IMPERIAL
29180015,CENTRO EDUCACIONAL IMPERIO DO SABER
33138737,CENTRO EDUCACIONAL INACIO MEDEIROS CENTRAL LTDA
33192197,CENTRO EDUCACIONAL INACIO MEDEIROS DE ANGRA LTDA-ME
33172030,CENTRO EDUCACIONAL INACIO MEDEIROS LTDA
24068500,CENTRO EDUCACIONAL INTEGRADO DO SERIDO
35143613,CENTRO EDUCACIONAL INTERATIVO CATANDUVA
15563715,CENTRO EDUCACIONAL INTERATIVO LTDA
29437288,CENTRO EDUCACIONAL IRINEU BARBOSA
11033215,CENTRO EDUCACIONAL ISOLINA RUTTMANN - SESI
32062230,CENTRO EDUCACIONAL ISRAEL
33112959,CENTRO EDUCACIONAL JARDIM AMALIA
15539830,CENTRO EDUCACIONAL JOAO PAULO II
27216381,CENTRO EDUCACIONAL JORGE ASSUNCAO
27046877,CENTRO EDUCACIONAL JORGE DE LIMA
29421403,CENTRO EDUCACIONAL JR RIBEIRO
50013017,CENTRO EDUCACIONAL JUVENTUDE DO AMANHA
51057891,CENTRO EDUCACIONAL KHALIL ZAHER
13025872,CENTRO EDUCACIONAL LATO SENSU
13099981,CENTRO EDUCACIONAL LATO SENSU III
33104433,CENTRO EDUCACIONAL LAURA CABRAL
24081124,CENTRO EDUCACIONAL LOGOS
33058164,CENTRO EDUCACIONAL LOGOS
31213926,CENTRO EDUCACIONAL LOSANGO DONA CORINA
33121605,CENTRO EDUCACIONAL LUIZ CARLOS BARBOSA
23275308,CENTRO EDUCACIONAL M FIALHO
14000792,CENTRO EDUCACIONAL MACUNAIMA - COLEGIO FAMETRO
33051828,CENTRO EDUCACIONAL MANILHENSE
33061670,CENTRO EDUCACIONAL MANUEL PEREIRA
15584070,CENTRO EDUCACIONAL MARANATA
33181713,CENTRO EDUCACIONAL MARCOS FREITAS
33026360,CENTRO EDUCACIONAL MARGARIDA
29451876,CENTRO EDUCACIONAL MARIA CARDOSO FERREIRA
29180686,CENTRO EDUCACIONAL MARIA JOSE
29426243,CENTRO EDUCACIONAL MARIA MILZA
26163748,CENTRO EDUCACIONAL MARIA SANTISSIMA LTDA
35007041,CENTRO EDUCACIONAL MARISTA IRMAO LOURENCO
24085634,CENTRO EDUCACIONAL MASTER
11025670,CENTRO EDUCACIONAL MEMORINA ROSA CAMPOS
15156451,CENTRO EDUCACIONAL MENDARA
35167873,CENTRO EDUCACIONAL MICHELONI
31006629,CENTRO EDUCACIONAL MINEIRO
33028079,CENTRO EDUCACIONAL MISSAO DE SAO PEDRO
33130442,CENTRO EDUCACIONAL MODERNO
29456444,CENTRO EDUCACIONAL MONICA PATRICIA
26133776,CENTRO EDUCACIONAL MONTE SINAI
29378052,CENTRO EDUCACIONAL MONTEIRO LOBATO
25061631,CENTRO EDUCACIONAL MONTEIRO LOBATO
33451290,CENTRO EDUCACIONAL MONTEIRO LOBATO DE BELFORD ROXO EIRELI
21009902,CENTRO EDUCACIONAL MONTESSORIANO REINO INFANTIL
29392500,CENTRO EDUCACIONAL MORANGUINHO
35150162,CENTRO EDUCACIONAL MORIAH
28033639,CENTRO EDUCACIONAL MORONI
15159841,CENTRO EDUCACIONAL MOSAICO
29714630,CENTRO EDUCACIONAL MUNDAI
28033809,CENTRO EDUCACIONAL MUNDO MAGICO
31031691,CENTRO EDUCACIONAL NADIA SANTOS ROCHA
33142661,CENTRO EDUCACIONAL NADIR AGUIAR QUINTANILHA
33153728,CENTRO EDUCACIONAL NAIR SUPPO SC LTDA
21285241,CENTRO EDUCACIONAL NAZARE II
17056586,CENTRO EDUCACIONAL NJC
31351377,CENTRO EDUCACIONAL NOSSA ESCOLA
33008221,CENTRO EDUCACIONAL NOSSA SENHORA AUXILIADORA
29180147,CENTRO EDUCACIONAL NOSSA SENHORA DO RESGATE
29179580,CENTRO EDUCACIONAL NOSSA SRA DO RESGATE
31278912,CENTRO EDUCACIONAL NOSSO LAR
33119724,CENTRO EDUCACIONAL NOVO ALVORECER
24294306,CENTRO EDUCACIONAL NOVO HORIZONTE
25118374,CENTRO EDUCACIONAL NOVO VIVER
15175014,CENTRO EDUCACIONAL O MUNDO DA CRIANCA
35134259,CENTRO EDUCACIONAL OBJETIVO UNIDADE AQUARIUS
33179905,CENTRO EDUCACIONAL OLIVEIRA MELO
29486696,CENTRO EDUCACIONAL OPCAO
33081328,CENTRO EDUCACIONAL ORION
33113556,CENTRO EDUCACIONAL OS SABIDINHOS DE ARARUAMA
31372064,CENTRO EDUCACIONAL PADRE NATAL FERLONI
24090034,CENTRO EDUCACIONAL PAIDEIA
13076906,CENTRO EDUCACIONAL PARAISO
15586324,CENTRO EDUCACIONAL PARAISO DO ESTUDANTE
50027190,CENTRO EDUCACIONAL PAULO DE TARSO
35806584,CENTRO EDUCACIONAL PEQ FUNDAMENTAL E MEDIO
33178038,CENTRO EDUCACIONAL PERCEPCAO
33088780,CENTRO EDUCACIONAL PEREIRA ROCHA
24334308,CENTRO EDUCACIONAL PINHEIROS
33111260,CENTRO EDUCACIONAL PINHEIROS
31006165,CENTRO EDUCACIONAL PIO XII
29480310,CENTRO EDUCACIONAL PLATAFORMA LTDA
31310191,CENTRO EDUCACIONAL POCOS
33168202,CENTRO EDUCACIONAL PRE UNIVERSITARIO
51056186,CENTRO EDUCACIONAL PRIMAVERA
32083351,CENTRO EDUCACIONAL PRIMEIRO MUNDO - VILA VELHA
15176339,CENTRO EDUCACIONAL PRIMEIRO MUNDO DE OURILANDIA DO NORTE
42071151,CENTRO EDUCACIONAL PRISMA
31253367,CENTRO EDUCACIONAL PROFESSOR FRANCISCO SALDANHA LTDA
33146241,CENTRO EDUCACIONAL PROFESSOR RUY AZEVEDO
15170780,CENTRO EDUCACIONAL PROFESSORA LUCIANA ANDRADE - CEPLA
26055562,CENTRO EDUCACIONAL PROFª MARILENE FRANCA
53015991,CENTRO EDUCACIONAL PROJECAO GUARA II
52054160,CENTRO EDUCACIONAL QUASAR
33172706,CENTRO EDUCACIONAL QUEEN LMTD
13025694,CENTRO EDUCACIONAL RAIMUNDO BELO FERREIRA
26150760,CENTRO EDUCACIONAL REAL
13026321,CENTRO EDUCACIONAL RECANTO DA CRIANCA E INTERATIVO
27220214,CENTRO EDUCACIONAL RENASCER
21265216,CENTRO EDUCACIONAL RENASCER
33151296,CENTRO EDUCACIONAL RENASCER
31327026,CENTRO EDUCACIONAL RENOVACAO
27055388,CENTRO EDUCACIONAL RIBEIRO CIA LTDA
15047318,CENTRO EDUCACIONAL RITA MAIA
42099536,CENTRO EDUCACIONAL RODA PIAO
33074089,CENTRO EDUCACIONAL ROSA CHAMMA
21288380,CENTRO EDUCACIONAL ROSA DE SARON
15541843,CENTRO EDUCACIONAL RUI BARBOSA
21280746,CENTRO EDUCACIONAL SAGRES
13074130,CENTRO EDUCACIONAL SANDRA CAVALCANTE
33098980,CENTRO EDUCACIONAL SANMARTIN PEREZ
33101086,CENTRO EDUCACIONAL SANTA RITA DE CASSIA
25098829,CENTRO EDUCACIONAL SANTA TEREZINHA
29369649,CENTRO EDUCACIONAL SANTO AGOSTINHO
24097403,CENTRO EDUCACIONAL SANTO AGOSTINHO
33439672,CENTRO EDUCACIONAL SANTOS GONZALEZ
33015082,CENTRO EDUCACIONAL SAO FRANCISCO
26146290,CENTRO EDUCACIONAL SAO FRANCISCO ASSIS
32035217,CENTRO EDUCACIONAL SAO GERALDO
28036174,CENTRO EDUCACIONAL SAO JOAQUIM
42130913,CENTRO EDUCACIONAL SAO JUDAS TADEU
15164543,CENTRO EDUCACIONAL SEMEANDO LTDA
15588297,CENTRO EDUCACIONAL SEMENTE DO SABER
33152209,CENTRO EDUCACIONAL SENADOR CAMARA
23259922,CENTRO EDUCACIONAL SESC LER QUIXERAMOBIM
35419576,CENTRO EDUCACIONAL SESI 433
35480691,CENTRO EDUCACIONAL SESI 438
35480708,CENTRO EDUCACIONAL SESI 439
35005116,CENTRO EDUCACIONAL SESI 440
33195960,CENTRO EDUCACIONAL SILVA SOARES LTDA
13026356,CENTRO EDUCACIONAL SILVIA GUERRA
42142148,CENTRO EDUCACIONAL SINERGIA LTDA- ME - COLEGIO SINERGIA
29569605,CENTRO EDUCACIONAL SISTEMA MASTER
35307555,CENTRO EDUCACIONAL SOLARIS
25104837,CENTRO EDUCACIONAL SONHO DE ELOI CESE
26167204,CENTRO EDUCACIONAL SONHO INFANTIL
33015520,CENTRO EDUCACIONAL SOUZA
33107297,CENTRO EDUCACIONAL SOUZA AMORIM E JARDIM ESCOLA GENTE SABIDA
41358899,CENTRO EDUCACIONAL ST JAMES
33159211,CENTRO EDUCACIONAL SUZANO COSTA
35449436,CENTRO EDUCACIONAL TAQUARITUBA CETA
33188017,CENTRO EDUCACIONAL TELNUZA ALVES GALVAO
42153603,CENTRO EDUCACIONAL TIMBO EIRELI
33034249,CENTRO EDUCACIONAL TIRADENTES
35009648,CENTRO EDUCACIONAL TOTH ME
33111430,CENTRO EDUCACIONAL TRIANGULO
42142539,CENTRO EDUCACIONAL UNIVERSO
33058148,CENTRO EDUCACIONAL VALVERDE - MATRIZ
35004855,CENTRO EDUCACIONAL VIEIRA SANTOS
29480620,CENTRO EDUCACIONAL VILLA LOBOS
29422272,CENTRO EDUCACIONAL VILLA LOBOS
51014459,CENTRO EDUCACIONAL VINICIUS DE MORAES
31317284,CENTRO EDUCACIONAL VISAO
15149005,CENTRO EDUCACIONAL VITORIA
29484561,CENTRO EDUCACIONAL WALLON
29469171,CENTRO EDUCACIONAL WALLON
31357251,CENTRO EDUCATIVO VIDA NOVA LTDA
35367679,CENTRO ENSINO RENASCER
33175713,CENTRO ESCOLA RIACHUELO
29181062,CENTRO ESCOLAR ANAMELIA
52024636,CENTRO ESCOLAR MERITO
31310158,CENTRO ESPACC ESPACO CULTURAL E EDUCACIONAL ED INF ENS FUND E ENS MEDIO
21088217,CENTRO ESTUDANTIL RUI BARBOSA
51051273,CENTRO INTEGRADO DE ENSINO 1 E 2 GRAUS
23040769,CENTRO INTEGRADO DE ENSINO DE PARAIPABA LTDA
33454221,CENTRO INTEGRADO DE ENSINO EDUCARTE
51105802,CENTRO INTEGRADO DE ENSINO MEDIO PROGRESSO LTDA
33166099,CENTRO INTEGRADO EDUCACIONAL E TECNICO CAMPOS
15097250,CENTRO INTEGRADO PRIMEIROS PASSOS
22081321,CENTRO INTEGRADO SENADOR NILO COELHO
35130254,CENTRO INTERESCOLAR OBJETIVO UNIDADE LUIS GOES
35133395,CENTRO INTERESCOLAR OBJETIVO UNIDADE TATUAPE
35104590,CENTRO INTERESCOLAR OBJETIVO UNIDADE TEODORO
13080911,CENTRO METROPOLITANO DE ENSINO LTDA
33055459,CENTRO MODERNO DE ENSINO LTDA
25120298,CENTRO PESSOENSE DE EDUCACAO - COLEGIO MOTIVA
33166838,CENTRO PREPARATORIO MAXIMUS EIRELI
26168243,CENTRO PROFISSIONAL ESPECIAL I
43152341,CENTRO SINODAL DE ENSINO MEDIO DOROTHEA SCHAFKE
43176852,CENTRO TECNOLOGICO UNIVERSIDADE CAXIAS DO SUL - UNIDADE DE ENSINO DE CAXIAS DO SUL
31238180,CEPSMA - COLEGIO E CENTRO DE PESQUISA SOUZA MARTINS
35158525,CERIMAR COLEGIO
29478448,CERM - CENTRO DE ESTUDO RONALDO MENDES
35010226,CERP ENSINO MEDIO LTDA
35173782,CERQUEIRENCE COOPERATIVA EDUCACIONAL
25115006,CERTO-COLEGIO DE ENSINO FENDAMENTAL E MEDIO
35143959,CERTUS COLEGIO
35802220,CERVANTES COLEGIO
35504622,CERVANTES COLEGIO UNIDADE II
33138745,CESB COOPERATIVA DE ENSINO SAO BENTO LTDA
13029860,CESF - CENTRO EDUCACIONAL SAO FRANCISCO
31281298,CESP COLEGIO DE ESTUDOS SUPLETIVOS
41078640,CESTI CEI EF M
17051371,CET-SESI CENTRO DE ENS TRAB-SERV SOCIAL DA IND
35159612,CETA CENTRO EDUCACIONAL DE TAQUARITUBA
35136463,CETEC COLEGIO
35185061,CETES CENTRO EDUCACIONAL TECNICO SUZANENSE
35152493,CETP CENTRO EDUCACIONAL DE TUPI PAULISTA
35161913,CETS COLEGIO
22310762,CEV COLEGIO
22129529,CEV COLEGIO UNIDADE JOCKEY
22143459,CEV- COLEGIO UNIDADE 04
43221009,CFCR AMA COLEGIO FRANCISCANO CRISTO REI
26180200,CFI-COLEGIO DE FORMACAO INTEGRAL
35153564,CHACARA A PIMENTINHA E COLEGIO MEIRELLES LEME EIFM
35116282,CHAFIK SAAB COLEGIO
35138009,CHALUPE COLEGIO
33185999,CHF - CENTRO EDUCACIONAL E CULTURAL HENRIQUES FERNANDES
23246880,CHRISTUS COLEGIO PRE UNIVERSITARIO
41375793,CIANORTE CTRO EDUC INF ENS FUND ENS MEDIO
41397029,CIDADAO DO AMANHA CEI EF M
35141297,CIDADE CANCAO COLEGIO
35132780,CIDADE DE ARACATUBA COLEGIO
35155664,CIDADE DE ATIBAIA COLEGIO
35125222,CIDADE DE BRAGANCA PTA COLEGIO
35154842,CIDADE DE FERNANDOPOLIS COLEGIO
35150630,CIDADE DE IGUAPE COLEGIO
35143352,CIDADE DE ITU COLEGIO
35116798,CIDADE DE ITUPEVA COLEGIO
35113724,CIDADE DE PIRACICABA COLEGIO
35130643,CIDADE DE SALTO COLEGIO
35126615,CIDADE JARDIM CUMBICA COLEGIO
35500033,CIDADE RIO PRETO COLEGIO
35808167,CIE CENTRO INTEGRADO DE EDUCACAO COLEGIO MULTIPLO
25071009,CIE CENTRO INTERATIVO DE ENSINO LTDA
41156200,CIEBJA UNINTER - EF M P
29427690,CIEC - CENTRO INTEGRADO DE ENSINO CONTINUADO
23076046,CIENTISTA COLEGIO
26088800,CIRANDA DE LETRAS CENTRO EDUCACIONAL
35440656,CLARASSOTI COLEGIO
23246960,CLB-COLEGIO LINDEZIR BATISTA
35121447,CLEMENTE PAVAN COLEGIO
35108873,CLOVIS BEVILACQUA DR COLEGIO
23135891,CLOVIS BEVILAQUA COLEGIO
52105903,CNM - COLEGIO NOVO MILENIO
27053008,CNSA KIDS
41163605,CNV CHOPINZINHO C EI EF M
35130916,COB DIADEMA SERVICOS LTDA
42153824,COC BALNEARIO CAMBORIU COLEGIO CARVALHO
35006001,COC BARRA FUNDA
35802347,COC BATATAIS
42160642,COC BLUMENAU
33101876,COC BY PEARSON - ILHA DO GOVERNADOR - UNIDADE GALEAO
35301224,COC CARDIOFISICO
42113083,COC COLEGIO OSVALDO CARVALHO EIRELI EPP
35416757,COC LEME COLEGIO
16011759,COC MACAPA NORTE
35567632,COC RIBEIRAO PRETO REDE UNICA DE EDUCACAO UNIDADE 02
41151780,COC SEMEADOR C - EM
35122038,COC SISTEMA DE EDUCACAO
35144071,COC UNIVERSITARIO DE SANTOS COLEGIO
35007828,COC VILA YARA UNIDADE II
35124060,COEDUCAR INSTITUTO DE EDUCACAO
28017757,COESI COLEGIO DE ORIENTACAO E ESTUDOS INTEGRADOS E ESCOLINHA DO RE MI EIRELI - EPP
35004215,COESO EDUC
22133046,COESP COOPERATIVA EDUC E SOCIAL DE PEDRO II
25098896,COFRAG - COLEGIO DR FRANCISCO AGUIAR
35441612,COGNOS COLEGIO
33067694,COL 1º DE MAIO
53001907,COL ADVENTISTA DA ASA SUL
53006585,COL ADVENTISTA DE PLANALTINA
31321770,COL AMERICA DO NORTE
28017773,COL AMERICANO BATISTA
33075930,COL AMERICO DE OLIVEIRA
33063311,COL ANDREWS
33084165,COL APOLLO 12 FILIAL
53005945,COL APROVACAO GENIO
21228671,COL ARARIENSE
31276260,COL ARCADE DE IBIA
31180211,COL ATENAS
33088985,COL AUXILIADORA
33115460,COL BAHIENSE - CAMPO GRANDE
33077029,COL BAHIENSE LTDA
33109923,COL BAHIENSE LTDA
33111901,COL BAHIENSE VAZ LOBO
33067716,COL BARAO DE LUCENA
53032012,COL BARAO DO RIO BRANCO
21197913,COL BATISTA CHAPADINHENSE
53001281,COL BATISTA DE BRASILIA
33090700,COL BATISTA DO LARANJAL
21106061,COL BATISTA ELEUTERIO ROCHA
21249881,COL BATISTA PASTOR GENESIO GUIMARAES LIMA
33066540,COL BATISTA SHEPARD
31200212,COL BERLAAR NOSSA SENHORA DO PATROCINIO
53015878,COL BIANGULO
53018214,COL BIANGULO IV
53020081,COL BIANGULO IX
53019490,COL BIANGULO VII
33048398,COL CARLOS GOMES
31369977,COL CHROMOS BARREIRO
31223123,COL CHROMOS BETIM
31373990,COL CHROMOS BURITIS
31363294,COL CHROMOS CENTRO
31357120,COL CHROMOS ELDORADO
31216003,COL CHROMOS LAGOA SANTA
31290157,COL CHROMOS PAMPULHA
31257397,COL CHROMOS SERRANO
31246468,COL CHROMOS VENDA NOVA
31325163,COL CIDADE DE MANHUACU
31305847,COL CIDADE DE MURIAE
31321079,COL CIDADE DE PATOS DE MINAS DE ENSINO FUNDAMENTAL E MEDIO
53012941,COL CIMAN
53082001,COL COC BRAZLANDIA DF
53009428,COL COC LAGO NORTE
53019334,COL COC TAGUATINGA
33034303,COL COMERCIAL CANDIDO MENDES
31310735,COL CONEXAO
31005371,COL COTEMIG BARROCA
31210048,COL COTEMIG FLORESTA
33021678,COL D PEDRO I
26020890,COL DE APLICACAO DA FAC FORM PROFESSORES
33040117,COL DE APLICACAO DA UCP
33031363,COL DE APLICACAO DE RESENDE
33082014,COL DE APLICACAO EMMANUEL LEONTISINIS
33062633,COL DE SAO BENTO
31294900,COL DEL REY
53018320,COL DIGITAL
53014847,COL DO SOL
31166090,COL DOM BOSCO
33031371,COL DOM BOSCO
53002652,COL DOM CESAR
33066574,COL DOS SANTOS ANJOS
33020183,COL DR PAULO CEZAR QUEIROZ FARIA
53013921,COL DROMOS
31340030,COL E CURSO MAXIMUS
31260631,COL EDNA RORIZ
15131092,COL EDUC CHRISTO REI
53014170,COL EDUCANDARIO DE MARIA
31193071,COL EGIO JOHN WESLEY
53018770,COL ELITE CEILANDIA
53009916,COL ELITE GAMA
53008502,COL ELITE JK GUARA
31320218,COL EQUIPE DE TOCANTINS
53013182,COL ESPLANADA
33018839,COL EUCLIDES DA CUNHA
33125023,COL EVANG ALMEIDA BARROS
31314854,COL EXCELENCIA
21199221,COL EXITUS
33101663,COL FLAMA ANEXO II
53019733,COL FLEMING
31123501,COL FONSECA RODRIGUES
33063419,COL FRANCO BRASILEIRO
53015134,COL FUTURO EDUCACAO
53012860,COL GALOIS
31329762,COL GENOMA
31332721,COL GILDO VILELLA CANCELLA UNIDII
33116512,COL GUNNAR VINGREN EIRELI
33084254,COL HALLEY
33071632,COL HELIO ALONSO
33068895,COL HERMANN
33152322,COL ICARO LTDA
53019253,COL IDEAL AGUAS CLARAS - UNIDADE VII
53019296,COL IDEAL UNIDADE ASA NORTE
53019628,COL IDEAL UNIDADE ASA SUL
53018273,COL IDEAL UNIDADE JARDIM BOTANICO
33071659,COL IMACULADO CORACAO DE MARIA
31260908,COL IMPULSO
33057818,COL ITAPUCA - REGIAO OCEANICA
33090734,COL JEAN PIAGET
31127965,COL JESUS MARIA JOSE
43173330,COL JOAO PAULO I - UNIDADE SUL
53007190,COL LA SALLE
53001060,COL LA SALLE BRASILIA
43105084,COL LA SALLE SANTO ANTONIO
43105106,COL LA SALLE SAO JOAO
21057389,COL LEONEL AMORIM
53015894,COL LICEU
31310956,COL LOSANGO DE PIUMHI
33032858,COL MACEDO SOARES
43104991,COL MARIA IMACULADA
31170402,COL MARISTA CHAMPAGNAT
31003875,COL MAXIMUS STA INES
31258644,COL MAXIMUS UNID PALMARES
21259330,COL METROPOLITANO ALIANCA
33055874,COL MONSENHOR RAEDER
43109330,COL MONTEIRO LOBATO - ESC EDUC BASICA
21162719,COL MULTIPLO
43204201,COL MUTIRAO MASTER
33067856,COL MV1 ANDERSON
31166375,COL N SRA DAS GRACAS
